2021-02-06 01:04:57.589478,"19.0,17.75,17.0,16.0,15.75,15.5,15.25,15.25,17.5,17.0,17.25,17.0,16.5,16.0,16.0,16.0,18.5,17.5,17.25,17.25,16.75,16.5,16.5,16.25,18.25,17.5,17.25,17.25,17.0,16.25,17.25,16.5,18.75,18.0,17.5,17.5,17.0,17.0,16.75,17.5,18.75,18.5,17.5,17.25,17.5,17.0,17.75,17.0,20.0,18.25,18.75,17.25,18.25,17.75,18.0,18.0,20.25,19.5,19.75,19.75,19.0,19.0,18.25,18.5",0
2021-02-06 01:04:57.589606,"19.0,17.75,17.0,16.5,16.0,15.5,15.5,15.25,17.75,17.0,17.0,16.5,17.25,15.75,15.75,16.25,18.25,17.5,17.25,17.0,16.75,16.75,16.75,16.5,18.25,18.0,18.0,17.25,17.0,16.5,16.75,16.75,18.75,17.5,18.0,17.25,17.0,16.75,17.0,17.75,19.25,18.5,17.75,17.75,17.5,16.75,17.75,17.0,19.5,18.25,18.5,17.75,17.5,18.0,18.0,17.75,20.0,19.5,19.75,19.75,19.5,19.0,18.5,18.5",0
2021-02-06 01:04:57.806550,"19.25,17.75,17.0,15.75,16.0,15.75,15.0,15.0,17.75,17.5,17.5,16.75,17.25,16.25,15.75,15.75,17.5,17.75,17.25,17.5,16.5,16.75,16.75,16.25,18.25,17.75,17.25,17.25,16.5,16.75,16.5,16.75,19.0,18.0,17.75,17.5,17.0,17.25,16.75,17.5,18.75,18.25,18.25,17.5,17.75,17.0,18.0,17.25,19.25,17.5,17.75,17.25,17.75,17.0,17.0,17.0,20.75,19.25,19.5,19.75,19.0,19.0,19.5,18.75",0
2021-02-06 01:04:58.000082,"19.0,18.0,16.75,15.75,16.5,15.75,15.0,15.25,18.0,17.5,17.25,17.25,16.75,15.75,16.25,16.25,18.0,17.75,17.0,17.0,16.5,16.25,16.25,16.0,18.75,17.75,17.5,17.25,16.75,16.75,17.0,16.75,18.25,17.75,17.75,17.25,16.75,16.75,17.0,17.75,19.25,18.5,18.25,17.75,17.75,17.25,18.0,17.5,19.75,18.75,18.5,18.25,17.75,18.0,17.75,17.75,20.5,19.5,19.5,19.75,19.0,18.75,18.75,18.25",0
2021-02-06 01:04:58.000169,"19.25,17.5,17.25,16.0,16.25,15.75,15.5,15.0,18.0,17.0,17.0,17.25,17.0,16.0,15.75,16.25,18.25,17.25,17.25,17.25,16.75,16.0,16.75,16.5,18.25,18.0,17.75,16.75,16.5,16.5,16.75,17.0,18.75,18.0,18.25,17.5,16.75,16.75,17.25,17.0,18.75,18.25,18.25,18.25,17.75,17.25,17.5,17.5,20.0,18.5,18.75,17.5,17.75,17.5,18.0,18.0,20.25,19.75,19.75,19.75,18.75,19.5,19.0,18.75",0
2021-02-06 01:04:58.212533,"19.25,17.75,17.0,16.0,16.75,15.25,15.75,14.75,17.75,17.0,17.25,17.0,16.75,16.25,16.25,16.25,18.0,17.75,17.75,17.25,17.0,16.0,17.0,16.75,18.75,18.5,17.5,17.5,17.0,17.0,17.0,16.75,19.0,18.0,18.25,17.5,17.25,17.0,17.25,17.5,19.0,18.5,18.5,17.75,18.0,17.25,18.0,17.25,19.75,19.0,18.5,18.25,18.25,17.75,18.25,18.0,20.5,19.75,19.5,19.0,19.0,19.0,18.0,18.75",0
2021-02-06 01:04:58.212626,"19.25,18.25,16.75,16.0,16.0,15.75,15.5,15.0,18.25,16.75,17.5,16.75,17.0,16.0,16.0,16.25,18.0,18.25,17.25,17.5,17.25,16.5,16.5,16.5,18.0,18.0,17.75,17.5,16.75,17.0,17.25,16.75,18.75,17.5,17.75,17.5,17.0,16.75,17.25,17.5,19.25,18.25,18.25,18.0,17.75,17.25,17.75,17.75,19.75,18.75,19.5,18.0,18.5,18.75,18.0,18.25,20.75,19.25,20.0,19.25,19.25,19.25,19.0,18.25",0
2021-02-06 01:04:58.469763,"19.25,17.5,17.25,16.0,16.0,15.25,15.75,15.5,17.75,17.0,17.0,17.0,16.5,16.25,16.25,16.25,17.75,17.5,17.5,17.5,17.25,16.5,16.25,16.5,18.5,17.5,17.75,17.0,16.75,16.5,16.25,16.5,18.75,18.0,18.0,17.5,17.25,17.0,17.25,17.75,19.25,18.5,17.75,18.0,17.75,16.75,18.0,17.25,20.0,18.0,19.0,18.0,17.5,17.5,17.75,18.25,20.75,19.5,20.0,20.0,19.0,18.75,18.5,18.75",0
2021-02-06 01:04:58.469852,"19.25,17.75,17.25,16.5,16.5,16.0,15.25,15.25,18.25,16.5,17.0,16.75,17.25,16.25,16.0,16.0,18.0,17.5,17.25,17.0,17.0,16.5,16.75,16.75,18.5,17.75,17.5,17.25,16.75,17.0,17.0,16.5,19.25,17.5,18.0,17.5,17.25,16.75,16.75,17.25,18.75,18.5,18.5,17.75,18.0,17.5,17.75,17.5,20.25,18.0,19.0,17.75,18.5,17.75,18.25,18.0,20.5,19.75,20.25,19.0,19.75,18.75,18.75,19.0",0
2021-02-06 01:04:58.688475,"19.5,17.75,17.0,16.75,16.5,16.25,15.5,15.0,18.25,17.0,17.5,17.0,17.25,15.75,16.0,16.0,18.5,17.5,17.25,17.25,16.75,16.75,16.5,17.0,17.75,18.25,18.0,17.5,17.0,17.0,17.0,17.0,18.75,17.75,18.0,18.0,16.75,17.0,17.5,17.5,19.0,18.75,18.25,18.25,17.75,17.25,18.0,18.0,20.25,18.5,19.0,18.25,18.5,18.25,18.0,18.5,21.0,19.75,19.75,20.0,19.5,19.25,18.75,18.75",0
